c_id,c_sur_id,c_so_id,c_url
6425,442436,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6426,442437,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6427,442438,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6428,442439,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6429,442440,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6430,442441,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6431,442442,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6432,442443,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6433,442444,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6434,442445,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6435,442446,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6436,442447,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6437,442448,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6438,442449,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6439,442450,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6440,442451,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6441,442452,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6442,442453,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6443,442454,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6444,442455,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6445,442456,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6446,442457,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6447,442458,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6448,442459,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6449,442460,5,http://www.lexisnexis.com.ezproxy.bu.edu/us/lnacademic/api/version1/sr?shr=t&sfi=AC00NBGenSrch&csi=3746&sr=Industry+Snapshots
6450,442461,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6451,442462,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6452,442463,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6453,442464,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6454,442465,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6455,442466,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6456,442467,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6457,442468,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6458,442469,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6459,442470,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6460,442471,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6461,442472,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6462,442473,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6463,442474,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6464,442475,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6465,442476,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6466,442477,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6467,442478,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6468,442479,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6469,442480,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6470,442481,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6471,442482,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6472,442483,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6473,442484,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6474,442485,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6475,442486,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6476,442487,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6477,442488,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6478,442489,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6479,442490,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6480,442491,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6481,442492,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6482,442493,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6483,442494,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6484,442495,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6485,442496,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6486,442497,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6487,442498,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6488,442499,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6489,442500,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6490,442501,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6491,442502,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6492,442503,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6493,442504,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6494,442505,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6495,442506,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6496,442507,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6497,442508,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6498,442509,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6499,442510,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6500,442511,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6501,442512,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6502,442513,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6503,442514,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6504,442515,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6505,442516,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6506,442517,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6507,442518,63,http://dx.doi.org.ezproxy.bu.edu/10.1787/19991215
6508,442519,63,http://dx.doi.org.ezproxy.bu.edu/10.1787/22202811
6509,442520,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6510,442521,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6512,442523,28,http://academic.mintel.com/
6513,442524,28,http://academic.mintel.com/
6514,442525,28,http://academic.mintel.com/
6515,442526,28,http://academic.mintel.com/
6516,442527,28,http://academic.mintel.com/
6517,442528,28,http://academic.mintel.com/
6518,442529,28,http://academic.mintel.com/
6519,442530,28,http://academic.mintel.com/
6520,442531,28,http://academic.mintel.com/
6521,442532,28,http://academic.mintel.com/
6522,442533,28,http://academic.mintel.com/
6523,442534,28,http://academic.mintel.com/
6524,442535,28,http://academic.mintel.com/
6525,442536,28,http://academic.mintel.com/
6526,442537,28,http://academic.mintel.com/
6527,442538,28,http://academic.mintel.com/
6528,442539,28,http://academic.mintel.com/
6529,442540,28,http://academic.mintel.com/
6657,442668,28,http://academic.mintel.com/
6537,442548,28,http://academic.mintel.com/
6693,442702,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6541,442552,28,http://academic.mintel.com/
6544,442554,28,http://academic.mintel.com/
6546,442556,28,http://academic.mintel.com/
6547,442557,28,http://academic.mintel.com/
6548,442558,28,http://academic.mintel.com/
6549,442559,28,http://academic.mintel.com/
6550,442560,28,http://academic.mintel.com/
6551,442561,28,http://academic.mintel.com/
6552,442562,28,http://academic.mintel.com/
6553,442563,28,http://academic.mintel.com/
6554,442564,28,http://academic.mintel.com/
6555,442565,28,http://academic.mintel.com/
6556,442566,28,http://academic.mintel.com/
6558,442568,28,http://academic.mintel.com/
6559,442569,28,http://academic.mintel.com/
6587,442597,28,http://academic.mintel.com/
6588,442598,28,http://academic.mintel.com/
6590,442600,28,http://academic.mintel.com/
6591,442601,28,http://academic.mintel.com/
6592,442602,28,http://academic.mintel.com/
6593,442604,28,http://academic.mintel.com/
6594,442605,28,http://academic.mintel.com/
6595,442606,28,http://academic.mintel.com/
6596,442607,28,http://academic.mintel.com/
6598,442609,28,http://academic.mintel.com/
6599,442610,28,http://academic.mintel.com/
6600,442611,28,http://academic.mintel.com/
6604,442615,28,http://academic.mintel.com/
6605,442616,28,http://academic.mintel.com/
6606,442617,70,http://clients.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
6607,442618,28,http://academic.mintel.com/
6608,442619,28,http://academic.mintel.com/
6609,442620,28,http://academic.mintel.com/
6610,442621,28,http://academic.mintel.com/
6611,442622,28,http://academic.mintel.com/
6615,442626,28,http://academic.mintel.com/
6616,442627,28,http://academic.mintel.com/
6617,442628,28,http://academic.mintel.com/
6618,442629,28,http://academic.mintel.com/
6619,442630,28,http://academic.mintel.com/
6620,442631,28,http://academic.mintel.com/
6621,442632,28,http://academic.mintel.com/
6622,442633,28,http://academic.mintel.com/
6626,442637,28,http://academic.mintel.com/
6627,442638,28,http://academic.mintel.com/
6628,442639,28,http://academic.mintel.com/
6629,442640,28,http://academic.mintel.com/
6634,442645,28,http://academic.mintel.com/
6635,442646,28,http://academic.mintel.com/
6636,442647,28,http://academic.mintel.com/
6637,442648,28,http://academic.mintel.com/
6638,442649,28,http://academic.mintel.com/
6639,442650,28,http://academic.mintel.com/
6640,442651,28,http://academic.mintel.com/
6642,442653,28,http://academic.mintel.com/
6643,442654,28,http://academic.mintel.com/
6644,442655,28,http://academic.mintel.com/
6645,442656,28,http://academic.mintel.com/
6646,442657,28,http://academic.mintel.com/
6647,442658,28,http://academic.mintel.com/
6648,442659,28,http://academic.mintel.com/
6650,442661,28,http://academic.mintel.com/
6651,442662,28,http://academic.mintel.com/
6652,442663,28,http://academic.mintel.com/
6658,442669,28,http://academic.mintel.com/
6659,442670,28,http://academic.mintel.com/
6660,442671,28,http://academic.mintel.com/
6661,442672,28,http://academic.mintel.com/
6662,442673,28,http://academic.mintel.com/
6663,442674,28,http://academic.mintel.com/
6664,442675,28,http://academic.mintel.com/
6665,442676,28,http://academic.mintel.com/
6666,442677,28,http://academic.mintel.com/
6667,442678,28,http://academic.mintel.com/
6668,442679,28,http://academic.mintel.com/
6669,442680,28,http://academic.mintel.com/
6670,442681,28,http://academic.mintel.com/
6671,442682,28,http://academic.mintel.com/
6672,442683,28,http://academic.mintel.com/
6673,442684,28,http://academic.mintel.com/
6677,442687,28,http://academic.mintel.com/
6694,442703,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6676,442686,28,http://academic.mintel.com/
6695,442704,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6696,442705,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6697,442706,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6698,442707,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6699,442708,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6700,442709,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6701,442710,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6702,442711,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6703,442713,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6704,442714,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6705,442715,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6706,442716,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6707,442717,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6708,442718,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6709,442719,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6710,442720,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6711,442721,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6712,442722,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6713,442723,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6714,442724,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6715,442725,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6716,442726,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6717,442727,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6718,442728,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6719,442729,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6720,442730,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6721,442731,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6722,442732,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6723,442733,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6724,442734,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6725,442735,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6726,442736,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6727,442737,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6728,442738,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6729,442739,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6730,442740,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6731,442741,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6732,442742,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6733,442743,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6734,442744,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6735,442745,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6736,442746,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6737,442747,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6738,442748,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6739,442749,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6740,442750,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6741,442751,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6742,442752,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6743,442753,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6744,442754,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6745,442755,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6746,442756,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6747,442757,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6748,442760,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6749,442761,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6750,442762,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6751,442763,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6752,442764,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6753,442765,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6754,442766,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6755,442767,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6756,442768,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6757,442769,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6758,442770,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6759,442771,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6760,442772,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6761,442773,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6762,442774,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6763,442775,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6764,442776,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6765,442777,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6766,442778,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6767,442779,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6768,442780,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6769,442781,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6770,442782,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6771,442783,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6772,442784,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6773,442785,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6774,442786,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6775,442787,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6776,442788,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6777,442789,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6778,442790,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6779,442791,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6780,442792,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6781,442793,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6782,442794,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6783,442795,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6784,442796,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6785,442797,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6786,442798,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6787,442799,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6788,442800,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6789,442801,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6790,442802,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6791,442803,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6792,442804,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6793,442805,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6794,442806,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6795,442807,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6796,442808,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6797,442809,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6798,442810,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6799,442811,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6800,442812,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6801,442813,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6802,442814,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6803,442815,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6804,442816,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6805,442817,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6806,442818,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6807,442819,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6808,442820,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6809,442821,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6810,442822,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6811,442823,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6812,442824,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6813,442825,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6814,442826,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6815,442827,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6816,442828,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6817,442829,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6818,442830,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6819,442831,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6820,442832,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6821,442833,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6822,442834,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6823,442835,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6824,442836,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6825,442837,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6826,442838,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6827,442839,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6828,442840,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6829,442841,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6830,442842,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6831,442843,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6832,442844,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6833,442845,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6834,442846,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6835,442847,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6836,442848,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6837,442849,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6838,442850,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6839,442851,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6840,442852,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6841,442853,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6842,442854,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6843,442855,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6844,442856,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6845,442857,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6846,442858,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6847,442859,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6848,442860,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6849,442861,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6850,442862,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6851,442863,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6852,442864,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6853,442865,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6854,442866,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
6855,442867,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
